iter	Passed	Remaining
3213	155834	86596
3214	155882	86547
3215	155926	86496
3216	155975	86448
3217	156029	86402
3218	156089	86360
3219	156145	86316
3220	156196	86269
3221	156242	86219
3222	156291	86171
3223	156341	86123
3224	156389	86074
3225	156437	86026
3226	156476	85972
3227	156527	85925
3228	156575	85876
3229	156618	85824
3230	156664	85774
3231	156714	85727
3232	156765	85680
3233	156821	85636
3234	156875	85590
3235	156921	85540
3236	156974	85494
3237	157015	85441
3238	157062	85392
3239	157115	85346
3240	157167	85300
3241	157215	85251
3242	157264	85203
3243	157302	85149
3244	157356	85103
3245	157406	85055
3246	157452	85006
3247	157503	84958
3248	157556	84912
3249	157606	84864
3250	157652	84815
3251	157696	84764
3252	157750	84718
3253	157800	84670
3254	157845	84620
3255	157890	84570
3256	157940	84522
3257	157994	84476
3258	158035	84424
3259	158082	84375
3260	158127	84324
3261	158180	84278
3262	158227	84229
3263	158278	84182
3264	158325	84132
3265	158372	84084
3266	158422	84036
3267	158478	83991
3268	158521	83940
3269	158565	83889
3270	158608	83838
3271	158656	83789
3272	158706	83741
3273	158753	83692
3274	158811	83649
3275	158862	83601
3276	158912	83553
3277	158962	83506
3278	159018	83461
3279	159072	83416
3280	159124	83369
3281	159183	83326
3282	159231	83277
3283	159276	83227
3284	159321	83177
3285	159375	83131
3286	159428	83085
3287	159478	83037
3288	159527	82989
3289	159574	82939
3290	159624	82892
3291	159671	82843
3292	159712	82790
3293	159761	82742
3294	159803	82690
3295	159853	82642
3296	159897	82591
3297	159944	82542
3298	159987	82491
3299	160037	82443
3300	160094	82399
3301	160147	82353
3302	160202	82308
3303	160254	82261
3304	160302	82212
3305	160354	82165
3306	160395	82113
3307	160450	82068
3308	160504	82022
3309	160540	81967
3310	160595	81922
3311	160648	81876
3312	160701	81830
3313	160746	81779
3314	160799	81733
3315	160848	81685
3316	160892	81634
3317	160939	81585
3318	160987	81536
3319	161037	81488
3320	161085	81439
3321	161132	81390
3322	161182	81343
3323	161230	81294
3324	161267	81239
3325	161311	81189
3326	161358	81139
3327	161406	81091
3328	161450	81040
3329	161501	80993
3330	161544	80942
3331	161591	80892
3332	161636	80842
3333	161683	80793
3334	161730	80744
3335	161776	80694
3336	161821	80644
3337	161873	80597
3338	161923	80549
3339	161972	80501
3340	162015	80449
3341	162069	80404
3342	162119	80356
3343	162170	80309
3344	162215	80259
3345	162266	80211
3346	162319	80165
3347	162369	80117
3348	162419	80069
3349	162468	80021
3350	162510	79970
3351	162561	79922
3352	162604	79871
3353	162653	79823
3354	162703	79775
3355	162756	79729
3356	162800	79678
3357	162849	79630
3358	162890	79578
3359	162942	79531
3360	162994	79484
3361	163045	79437
3362	163093	79388
3363	163140	79339
3364	163179	79286
3365	163222	79235
3366	163268	79185
3367	163306	79131
3368	163363	79087
3369	163411	79038
3370	163461	78990
3371	163510	78942
3372	163549	78889
3373	163605	78844
3374	163654	78796
3375	163708	78750
3376	163763	78705
3377	163813	78657
3378	163854	78605
3379	163902	78556
3380	163951	78508
3381	164000	78460
3382	164041	78408
3383	164089	78359
3384	164147	78315
3385	164194	78266
3386	164238	78215
3387	164281	78164
3388	164331	78116
3389	164380	78068
3390	164423	78017
3391	164469	77968
3392	164515	77918
3393	164559	77867
3394	164606	77818
3395	164660	77772
3396	164712	77725
3397	164760	77677
3398	164807	77627
3399	164844	77573
3400	164893	77525
3401	164938	77475
3402	164988	77427
3403	165040	77381
3404	165078	77327
3405	165122	77277
3406	165165	77225
3407	165207	77174
3408	165250	77123
3409	165295	77073
3410	165340	77023
3411	165392	76976
3412	165440	76927
3413	165493	76881
3414	165545	76834
3415	165588	76783
3416	165629	76731
3417	165675	76681
3418	165721	76632
3419	165765	76581
3420	165807	76530
3421	165854	76480
3422	165902	76432
3423	165950	76383
3424	166000	76335
3425	166044	76285
3426	166099	76240
3427	166154	76194
3428	166197	76143
3429	166251	76097
3430	166295	76047
3431	166341	75997
3432	166391	75949
3433	166441	75901
3434	166476	75847
3435	166521	75797
3436	166574	75751
3437	166626	75704
3438	166673	75654
3439	166719	75605
3440	166757	75552
3441	166803	75502
3442	166846	75451
3443	166888	75400
3444	166941	75353
3445	166996	75308
3446	167049	75261
3447	167087	75208
3448	167136	75160
3449	167183	75111
3450	167224	75059
3451	167276	75012
3452	167324	74964
3453	167370	74914
3454	167424	74868
3455	167466	74817
3456	167514	74768
3457	167570	74723
3458	167612	74671
3459	167662	74624
3460	167714	74577
3461	167758	74526
3462	167800	74475
3463	167850	74427
3464	167902	74380
3465	167943	74329
3466	167988	74279
3467	168034	74229
3468	168093	74186
3469	168147	74139
3470	168200	74093
3471	168248	74045
3472	168292	73994
3473	168333	73942
3474	168378	73892
3475	168421	73841
3476	168465	73791
3477	168517	73744
3478	168565	73696
3479	168625	73652
3480	168673	73603
3481	168721	73555
3482	168762	73503
3483	168802	73451
3484	168855	73404
3485	168899	73354
3486	168947	73306
3487	168995	73257
3488	169037	73206
3489	169094	73161
3490	169135	73109
3491	169174	73057
3492	169228	73010
3493	169280	72964
3494	169325	72914
3495	169374	72865
3496	169421	72816
3497	169472	72769
3498	169521	72721
3499	169571	72673
3500	169628	72628
3501	169677	72580
3502	169725	72532
3503	169778	72485
3504	169829	72437
3505	169872	72386
3506	169924	72340
3507	169967	72289
3508	170010	72238
3509	170065	72193
3510	170112	72143
3511	170164	72097
3512	170218	72050
3513	170270	72003
3514	170321	71956
3515	170371	71908
3516	170420	71860
3517	170473	71814
3518	170515	71763
3519	170558	71712
3520	170606	71663
3521	170668	71620
3522	170718	71572
3523	170767	71524
3524	170820	71478
3525	170862	71427
3526	170917	71381
3527	170972	71335
3528	171025	71288
3529	171074	71240
3530	171125	71193
3531	171180	71147
3532	171221	71096
3533	171277	71050
3534	171332	71004
3535	171382	70957
3536	171429	70908
3537	171483	70861
3538	171542	70817
3539	171597	70771
3540	171643	70722
3541	171691	70673
3542	171739	70624
3543	171791	70578
3544	171841	70530
3545	171891	70482
3546	171940	70433
3547	171989	70385
3548	172029	70333
3549	172082	70287
3550	172135	70240
3551	172177	70189
3552	172224	70140
3553	172268	70089
3554	172318	70042
3555	172367	69993
3556	172419	69947
3557	172472	69900
3558	172511	69847
3559	172550	69795
3560	172601	69748
3561	172654	69701
3562	172702	69652
3563	172753	69605
3564	172803	69557
3565	172855	69510
3566	172907	69463
3567	172959	69416
3568	173007	69367
3569	173056	69319
3570	173105	69271
3571	173150	69221
3572	173204	69175
3573	173262	69130
3574	173307	69080
3575	173363	69035
3576	173405	68984
3577	173460	68938
3578	173520	68894
3579	173570	68846
3580	173619	68798
3581	173663	68747
3582	173709	68698
3583	173758	68650
3584	173809	68602
3585	173860	68555
3586	173912	68508
3587	173960	68459
3588	174006	68409
3589	174057	68362
3590	174103	68313
3591	174151	68264
3592	174199	68215
3593	174244	68165
3594	174287	68115
3595	174338	68067
3596	174389	68020
3597	174444	67974
3598	174493	67925
3599	174547	67879
3600	174591	67829
3601	174638	67780
3602	174683	67730
3603	174722	67678
3604	174777	67632
3605	174833	67586
3606	174881	67537
3607	174935	67491
3608	174987	67444
3609	175041	67398
3610	175089	67349
3611	175140	67301
3612	175193	67255
3613	175248	67209
3614	175302	67163
3615	175362	67119
3616	175415	67072
3617	175462	67023
3618	175510	66974
3619	175551	66923
3620	175599	66874
3621	175655	66828
3622	175701	66779
3623	175748	66730
3624	175797	66681
3625	175847	66633
3626	175892	66584
3627	175947	66538
3628	175996	66489
3629	176048	66442
3630	176099	66394
3631	176154	66349
3632	176202	66300
3633	176257	66254
3634	176312	66208
3635	176364	66160
3636	176423	66116
3637	176476	66069
3638	176536	66025
3639	176596	65981
3640	176652	65935
3641	176707	65889
3642	176770	65846
3643	176835	65803
3644	176887	65756
3645	176942	65710
3646	176990	65661
3647	177050	65617
3648	177108	65572
3649	177160	65525
3650	177219	65480
3651	177269	65432
3652	177324	65386
3653	177401	65348
3654	177453	65301
3655	177516	65257
3656	177592	65219
3657	177651	65174
3658	177699	65125
3659	177752	65078
3660	177801	65030
3661	177853	64982
3662	177905	64935
3663	177948	64885
3664	177995	64836
3665	178049	64789
3666	178111	64745
3667	178163	64698
3668	178212	64650
3669	178264	64602
3670	178320	64556
3671	178370	64508
3672	178428	64463
3673	178482	64416
3674	178531	64368
3675	178585	64322
3676	178645	64277
3677	178694	64228
3678	178761	64187
3679	178824	64143
3680	178896	64103
3681	178960	64060
3682	179026	64017
3683	179098	63977
3684	179155	63932
3685	179221	63889
3686	179283	63845
3687	179351	63804
3688	179420	63762
3689	179479	63717
3690	179553	63677
3691	179615	63633
3692	179689	63594
3693	179757	63552
3694	179818	63508
3695	179888	63467
3696	179941	63420
3697	179994	63372
3698	180054	63328
3699	180121	63285
3700	180180	63240
3701	180237	63195
3702	180295	63149
3703	180359	63106
3704	180411	63058
3705	180459	63009
3706	180513	62963
3707	180563	62914
3708	180616	62867
3709	180678	62823
3710	180732	62776
3711	180788	62730
3712	180839	62682
3713	180883	62632
3714	180942	62587
3715	181001	62541
3716	181060	62496
3717	181120	62451
3718	181174	62405
3719	181223	62356
3720	181273	62308
3721	181323	62259
3722	181370	62210
3723	181418	62161
3724	181474	62115
3725	181529	62068
3726	181579	62020
3727	181635	61974
3728	181687	61926
3729	181745	61881
3730	181802	61835
3731	181867	61791
3732	181935	61749
3733	181993	61704
3734	182058	61660
3735	182111	61613
3736	182164	61566
3737	182211	61517
3738	182264	61469
3739	182312	61420
3740	182366	61373
3741	182422	61327
3742	182477	61280
3743	182529	61233
3744	182578	61184
3745	182624	61134
3746	182689	61091
3747	182760	61050
3748	182829	61008
3749	182886	60962
3750	182930	60911
3751	182978	60862
3752	183034	60816
3753	183088	60769
3754	183140	60721
3755	183187	60672
3756	183238	60624
3757	183289	60576
3758	183341	60528
3759	183397	60482
3760	183447	60433
3761	183499	60385
3762	183554	60339
3763	183608	60292
3764	183655	60242
3765	183711	60196
3766	183752	60145
3767	183805	60097
3768	183866	60052
3769	183914	60003
3770	183970	59957
3771	184022	59909
3772	184075	59862
3773	184130	59815
3774	184187	59769
3775	184245	59723
3776	184307	59678
3777	184355	59629
3778	184415	59584
3779	184471	59538
3780	184531	59493
3781	184585	59446
3782	184643	59400
3783	184702	59354
3784	184761	59309
3785	184812	59261
3786	184863	59212
3787	184915	59165
3788	184973	59119
3789	185031	59073
3790	185082	59025
3791	185141	58979
3792	185191	58931
3793	185234	58880
3794	185283	58831
3795	185340	58785
3796	185377	58733
3797	185427	58684
3798	185478	58636
3799	185530	58588
3800	185576	58538
3801	185620	58488
3802	185673	58440
3803	185723	58392
3804	185783	58347
3805	185826	58296
3806	185873	58247
3807	185924	58199
3808	185972	58149
3809	186017	58100
3810	186070	58052
3811	186130	58007
3812	186183	57959
3813	186227	57909
3814	186270	57858
3815	186320	57810
3816	186367	57760
3817	186422	57713
3818	186476	57666
3819	186531	57619
3820	186581	57571
3821	186627	57521
3822	186683	57474
3823	186737	57427
3824	186792	57380
3825	186851	57335
3826	186905	57287
3827	186955	57239
3828	186996	57188
3829	187051	57141
3830	187108	57094
3831	187161	57047
3832	187212	56998
3833	187263	56950
3834	187311	56901
3835	187365	56854
3836	187415	56805
3837	187473	56759
3838	187520	56710
3839	187564	56660
3840	187620	56613
3841	187673	56565
3842	187729	56519
3843	187778	56470
3844	187833	56423
3845	187885	56375
3846	187932	56326
3847	187989	56279
3848	188037	56230
3849	188091	56183
3850	188141	56134
3851	188192	56086
3852	188248	56039
3853	188296	55990
3854	188341	55940
3855	188394	55892
3856	188445	55844
3857	188489	55794
3858	188554	55750
3859	188605	55702
3860	188658	55654
3861	188710	55606
3862	188757	55557
3863	188799	55506
3864	188848	55457
3865	188899	55409
3866	188951	55361
3867	189001	55312
3868	189050	55263
3869	189105	55216
3870	189154	55167
3871	189205	55119
3872	189256	55071
3873	189302	55021
3874	189352	54973
3875	189400	54924
3876	189453	54876
3877	189511	54830
3878	189565	54782
3879	189622	54736
3880	189669	54687
3881	189730	54641
3882	189784	54594
3883	189823	54542
3884	189875	54494
3885	189923	54445
3886	189980	54398
3887	190032	54350
3888	190089	54304
3889	190147	54258
3890	190196	54209
3891	190250	54161
3892	190307	54115
3893	190362	54067
3894	190416	54020
3895	190465	53971
3896	190516	53923
3897	190566	53874
3898	190626	53829
3899	190685	53783
3900	190743	53736
3901	190793	53688
3902	190840	53638
3903	190886	53588
3904	190938	53540
3905	190999	53495
3906	191063	53450
3907	191109	53401
3908	191161	53352
3909	191207	53303
3910	191258	53255
3911	191313	53207
3912	191370	53161
3913	191415	53111
3914	191474	53064
3915	191517	53014
3916	191567	52966
3917	191611	52915
3918	191666	52868
3919	191728	52823
3920	191786	52776
3921	191837	52728
3922	191891	52681
3923	191940	52632
3924	191991	52583
3925	192042	52535
3926	192086	52485
3927	192138	52437
3928	192186	52387
3929	192242	52340
3930	192290	52291
3931	192336	52242
3932	192383	52192
3933	192436	52144
3934	192487	52096
3935	192541	52048
3936	192585	51998
3937	192631	51948
3938	192679	51899
3939	192722	51849
3940	192764	51798
3941	192816	51750
3942	192862	51700
3943	192911	51651
3944	192970	51605
3945	193023	51557
3946	193074	51509
3947	193122	51460
3948	193177	51413
3949	193231	51365
3950	193287	51318
3951	193338	51269
3952	193391	51222
3953	193444	51174
3954	193495	51125
3955	193557	51080
3956	193609	51032
3957	193653	50982
3958	193704	50933
3959	193755	50885
3960	193807	50837
3961	193857	50788
3962	193909	50740
3963	193962	50692
3964	194018	50645
3965	194082	50600
3966	194123	50549
3967	194167	50499
3968	194215	50449
3969	194272	50403
3970	194321	50354
3971	194372	50305
3972	194425	50257
3973	194472	50208
3974	194529	50161
3975	194584	50114
3976	194634	50065
3977	194689	50018
3978	194739	49969
3979	194794	49922
3980	194846	49874
3981	194896	49825
3982	194952	49778
3983	194995	49727
3984	195042	49678
3985	195090	49629
3986	195130	49577
3987	195185	49530
3988	195236	49482
3989	195289	49434
3990	195338	49385
3991	195383	49335
3992	195435	49287
3993	195484	49238
3994	195544	49192
3995	195582	49140
3996	195628	49090
3997	195680	49042
3998	195728	48993
3999	195776	48944
4000	195821	48894
4001	195883	48848
4002	195943	48802
4003	195996	48754
4004	196048	48706
4005	196097	48657
4006	196143	48607
4007	196198	48560
4008	196249	48511
4009	196295	48461
4010	196343	48412
4011	196395	48364
4012	196448	48316
4013	196500	48268
4014	196542	48217
4015	196588	48168
4016	196643	48120
4017	196693	48071
4018	196746	48024
4019	196803	47976
4020	196864	47930
4021	196921	47883
4022	196966	47834
4023	197018	47785
4024	197078	47739
4025	197124	47689
4026	197179	47642
4027	197226	47592
4028	197277	47544
4029	197319	47493
4030	197373	47445
4031	197423	47397
4032	197473	47348
4033	197528	47300
4034	197581	47253
4035	197625	47202
4036	197677	47154
4037	197721	47104
4038	197771	47055
4039	197820	47006
4040	197873	46958
4041	197923	46910
4042	197970	46860
4043	198017	46811
4044	198065	46762
4045	198118	46714
4046	198169	46665
4047	198219	46616
4048	198267	46567
4049	198321	46519
4050	198368	46470
4051	198416	46421
4052	198467	46372
4053	198517	46323
4054	198567	46275
4055	198616	46226
4056	198669	46178
4057	198721	46129
4058	198771	46081
4059	198826	46033
4060	198870	45983
4061	198919	45934
4062	198973	45886
4063	199025	45838
4064	199080	45790
4065	199134	45743
4066	199187	45695
4067	199235	45645
4068	199285	45597
4069	199344	45550
4070	199392	45501
4071	199444	45453
4072	199495	45404
4073	199541	45354
4074	199591	45306
4075	199638	45256
4076	199689	45208
4077	199743	45160
4078	199798	45112
4079	199846	45063
4080	199894	45014
4081	199947	44966
4082	200002	44918
4083	200054	44870
4084	200097	44819
4085	200142	44770
4086	200197	44722
4087	200246	44673
4088	200290	44623
4089	200332	44572
4090	200377	44522
4091	200428	44474
4092	200475	44424
4093	200528	44376
4094	200578	44328
4095	200627	44279
4096	200691	44233
4097	200749	44186
4098	200796	44136
4099	200853	44089
4100	200906	44041
4101	200962	43994
4102	201020	43947
4103	201072	43898
4104	201130	43851
4105	201179	43802
4106	201230	43754
4107	201280	43705
4108	201323	43655
4109	201374	43606
4110	201429	43558
4111	201485	43511
4112	201535	43462
4113	201591	43415
4114	201636	43365
4115	201684	43316
4116	201735	43267
4117	201778	43217
4118	201832	43169
4119	201881	43120
4120	201937	43072
4121	201991	43024
4122	202044	42976
4123	202099	42929
4124	202155	42881
4125	202200	42831
4126	202252	42783
4127	202304	42734
4128	202359	42687
4129	202410	42638
4130	202463	42590
4131	202515	42541
4132	202562	42492
4133	202621	42445
4134	202666	42395
4135	202724	42348
4136	202784	42301
4137	202835	42253
4138	202884	42204
4139	202936	42155
4140	202986	42107
4141	203041	42059
4142	203087	42009
4143	203139	41961
4144	203186	41911
4145	203230	41861
4146	203293	41815
4147	203339	41765
4148	203393	41717
4149	203437	41667
4150	203483	41618
4151	203534	41569
4152	203581	41520
4153	203635	41472
4154	203691	41424
4155	203739	41375
4156	203787	41326
4157	203845	41278
4158	203897	41230
4159	203953	41182
4160	204003	41134
4161	204047	41084
4162	204102	41036
4163	204148	40986
4164	204195	40937
4165	204247	40888
4166	204299	40840
4167	204345	40790
4168	204391	40741
4169	204441	40692
4170	204483	40641
4171	204538	40593
4172	204595	40546
4173	204643	40497
4174	204691	40448
4175	204740	40398
4176	204792	40350
4177	204843	40302
4178	204893	40253
4179	204935	40202
4180	204990	40154
4181	205042	40106
4182	205094	40057
4183	205146	40009
4184	205196	39960
4185	205244	39911
4186	205292	39862
4187	205346	39814
4188	205390	39764
4189	205439	39714
4190	205497	39667
4191	205549	39619
4192	205594	39569
4193	205647	39521
4194	205698	39472
4195	205745	39423
4196	205782	39371
4197	205834	39323
4198	205892	39276
4199	205946	39227
4200	205993	39178
4201	206044	39129
4202	206100	39082
4203	206155	39034
4204	206205	38985
4205	206256	38936
4206	206310	38888
4207	206362	38840
4208	206412	38791
4209	206455	38741
4210	206508	38692
4211	206561	38644
4212	206612	38595
4213	206665	38547
4214	206717	38499
4215	206754	38447
4216	206808	38399
4217	206858	38350
4218	206907	38301
4219	206956	38252
4220	207007	38204
4221	207057	38155
4222	207108	38106
4223	207167	38059
4224	207216	38010
4225	207264	37960
4226	207315	37912
4227	207371	37864
4228	207419	37815
4229	207472	37766
4230	207522	37718
4231	207572	37669
4232	207635	37622
4233	207684	37573
4234	207731	37524
4235	207780	37475
4236	207829	37425
4237	207883	37377
4238	207937	37329
4239	207994	37282
4240	208037	37231
4241	208088	37183
4242	208130	37132
4243	208177	37083
4244	208221	37033
4245	208260	36982
4246	208314	36934
4247	208367	36886
4248	208416	36837
4249	208468	36788
4250	208517	36739
4251	208563	36689
4252	208610	36640
4253	208667	36592
4254	208710	36542
4255	208762	36494
4256	208814	36445
4257	208863	36396
4258	208913	36347
4259	208970	36300
4260	209019	36251
4261	209064	36201
4262	209118	36152
4263	209170	36104
4264	209219	36055
4265	209265	36005
4266	209321	35957
4267	209376	35909
4268	209421	35860
4269	209472	35811
4270	209527	35763
4271	209571	35713
4272	209622	35664
4273	209673	35616
4274	209728	35567
4275	209790	35521
4276	209840	35472
4277	209897	35424
4278	209945	35375
4279	209992	35325
4280	210037	35276
4281	210087	35227
4282	210133	35177
4283	210178	35127
4284	210225	35078
4285	210275	35029
4286	210322	34980
4287	210373	34931
4288	210415	34881
4289	210463	34831
4290	210518	34783
4291	210573	34735
4292	210627	34687
4293	210675	34638
4294	210724	34589
4295	210773	34540
4296	210826	34491
4297	210872	34442
4298	210919	34392
4299	210967	34343
4300	211022	34295
4301	211070	34246
4302	211122	34197
4303	211172	34148
4304	211230	34101
4305	211278	34051
4306	211328	34002
4307	211383	33954
4308	211435	33906
4309	211481	33856
4310	211527	33807
4311	211577	33758
4312	211625	33709
4313	211678	33660
4314	211718	33610
4315	211780	33562
4316	211831	33514
4317	211883	33465
4318	211935	33417
4319	211984	33367
4320	212033	33318
4321	212083	33269
4322	212135	33221
4323	212183	33172
4324	212234	33123
4325	212284	33074
4326	212331	33024
4327	212383	32976
4328	212438	32928
4329	212495	32880
4330	212551	32832
4331	212598	32783
4332	212642	32733
4333	212695	32684
4334	212745	32635
4335	212789	32585
4336	212839	32536
4337	212889	32488
4338	212939	32439
4339	212983	32389
4340	213037	32340
4341	213085	32291
4342	213130	32241
4343	213176	32192
4344	213229	32143
4345	213287	32096
4346	213339	32047
4347	213392	31999
4348	213442	31950
4349	213495	31901
4350	213545	31852
4351	213594	31803
4352	213636	31753
4353	213682	31703
4354	213730	31654
4355	213784	31606
4356	213833	31557
4357	213881	31508
4358	213938	31460
4359	213984	31410
4360	214028	31360
4361	214085	31312
4362	214132	31263
4363	214185	31214
4364	214238	31166
4365	214293	31118
4366	214348	31069
4367	214397	31020
4368	214442	30971
4369	214488	30921
4370	214539	30872
4371	214586	30823
4372	214633	30774
4373	214683	30725
4374	214739	30677
4375	214796	30629
4376	214844	30579
4377	214889	30530
4378	214929	30479
4379	214984	30431
4380	215041	30383
4381	215092	30334
4382	215151	30287
4383	215204	30238
4384	215253	30189
4385	215298	30139
4386	215345	30090
4387	215397	30041
4388	215445	29992
4389	215501	29944
4390	215553	29895
4391	215608	29847
4392	215663	29799
4393	215706	29749
4394	215762	29701
4395	215805	29651
4396	215844	29600
4397	215893	29551
4398	215936	29501
4399	215978	29451
4400	216040	29404
4401	216088	29355
4402	216144	29306
4403	216193	29257
4404	216237	29207
4405	216290	29159
4406	216342	29110
4407	216383	29060
4408	216434	29011
4409	216491	28963
4410	216537	28914
4411	216597	28866
4412	216649	28817
4413	216707	28769
4414	216757	28720
4415	216819	28673
4416	216872	28624
4417	216918	28575
4418	216969	28526
4419	217016	28477
4420	217071	28428
4421	217126	28380
4422	217176	28331
4423	217229	28283
4424	217282	28234
4425	217335	28185
4426	217381	28136
4427	217426	28086
4428	217472	28037
4429	217528	27989
4430	217579	27940
4431	217629	27891
4432	217676	27841
4433	217724	27792
4434	217776	27743
4435	217828	27695
4436	217876	27645
4437	217924	27596
4438	217977	27547
4439	218024	27498
4440	218079	27450
4441	218130	27401
4442	218177	27351
4443	218225	27302
4444	218279	27254
4445	218335	27206
4446	218383	27156
4447	218435	27108
4448	218483	27058
4449	218531	27009
4450	218577	26960
4451	218620	26910
4452	218679	26862
4453	218727	26812
4454	218774	26763
4455	218828	26715
4456	218864	26664
4457	218922	26616
4458	218967	26566
4459	219022	26518
4460	219077	26470
4461	219133	26421
4462	219186	26373
4463	219234	26323
4464	219280	26274
4465	219335	26225
4466	219386	26177
4467	219434	26127
4468	219482	26078
4469	219529	26029
4470	219583	25980
4471	219640	25932
4472	219699	25884
4473	219738	25834
4474	219789	25785
4475	219837	25736
4476	219891	25687
4477	219946	25639
4478	219995	25590
4479	220052	25541
4480	220095	25491
4481	220141	25442
4482	220194	25393
4483	220247	25345
4484	220297	25296
4485	220340	25246
4486	220388	25197
4487	220440	25148
4488	220485	25098
4489	220533	25049
4490	220592	25001
4491	220651	24953
4492	220693	24903
4493	220748	24855
4494	220800	24806
4495	220844	24756
4496	220900	24708
4497	220956	24659
4498	221009	24611
4499	221065	24562
4500	221119	24514
4501	221172	24465
4502	221223	24416
4503	221271	24367
4504	221317	24317
4505	221368	24268
4506	221418	24219
4507	221471	24171
4508	221522	24122
4509	221579	24074
4510	221623	24024
4511	221670	23974
4512	221720	23926
4513	221771	23877
4514	221821	23828
4515	221869	23778
4516	221920	23729
4517	221973	23681
4518	222026	23632
4519	222068	23582
4520	222116	23533
4521	222167	23484
4522	222205	23434
4523	222254	23384
4524	222300	23335
4525	222351	23286
4526	222407	23238
4527	222456	23188
4528	222504	23139
4529	222551	23090
4530	222605	23041
4531	222657	22992
4532	222712	22944
4533	222757	22894
4534	222811	22846
4535	222864	22797
4536	222922	22749
4537	222974	22700
4538	223019	22650
4539	223067	22601
4540	223122	22552
4541	223174	22504
4542	223225	22455
4543	223279	22406
4544	223329	22357
4545	223376	22308
4546	223431	22259
4547	223477	22210
4548	223522	22160
4549	223561	22110
4550	223609	22061
4551	223655	22011
4552	223699	21962
4553	223745	21912
4554	223796	21863
4555	223851	21815
4556	223902	21766
4557	223946	21716
4558	223997	21667
4559	224042	21618
4560	224095	21569
4561	224145	21520
4562	224188	21470
4563	224238	21421
4564	224283	21372
4565	224326	21322
4566	224375	21273
4567	224429	21224
